1.003802	1.011765
1.007605	1.017647
1.011407	1.023529
1.015209	1.035294
1.019011	1.041176
1.022814	1.047059
1.026616	1.058824
1.030418	1.064706
1.034221	1.070588
1.038023	1.076471
1.041825	1.088235
1.045627	1.094118
1.049430	1.100000
1.053232	1.105882
1.057034	1.111765
1.060837	1.123529
1.064639	1.129412
1.068441	1.135294
1.072243	1.141176
1.076046	1.147059
1.079848	1.152941
1.083650	1.164706
1.087452	1.170588
1.091255	1.176471
1.095057	1.182353
1.098859	1.188235
1.102662	1.194118
1.106464	1.205882
1.110266	1.211765
1.114068	1.217647
1.117871	1.223529
1.121673	1.229412
1.125475	1.241176
1.129278	1.247059
1.133080	1.252941
1.136882	1.258824
1.140684	1.264706
1.144487	1.270588
1.148289	1.276471
1.152091	1.282353
1.155894	1.288235
1.159696	1.294118
1.163498	1.300000
1.167300	1.305882
1.171103	1.311765
1.174905	1.317647
1.178707	1.323529
1.182510	1.335294
1.186312	1.341176
1.190114	1.347059
1.193916	1.352941
1.197719	1.358824
1.201521	1.364706
1.205323	1.370588
1.209125	1.376471
1.212928	1.382353
1.216730	1.388235
1.220532	1.394118
1.224335	1.400000
1.228137	1.405882
1.231939	1.411765
1.235741	1.417647
1.239544	1.423529
1.243346	1.429412
1.247148	1.435294
1.250951	1.441176
1.254753	1.447059
1.258555	1.452941
1.262357	1.458824
1.266160	1.464706
1.269962	1.464706
1.273764	1.470588
1.277567	1.476471
1.281369	1.482353
1.285171	1.488235
1.288973	1.494118
1.292776	1.500000
1.296578	1.505882
1.300380	1.511765
1.304183	1.517647
1.307985	1.523529
1.311787	1.529412
1.315589	1.535294
1.319392	1.541176
1.323194	1.541176
1.326996	1.547059
1.330798	1.552941
1.334601	1.558824
1.338403	1.564706
1.342205	1.570588
1.346008	1.576471
1.349810	1.576471
1.353612	1.582353
1.357414	1.588235
1.361217	1.594118
1.365019	1.600000
1.368821	1.605882
1.372624	1.605882
1.376426	1.611765
1.380228	1.617647
